player_id,season,team_id,games_played,ppg,rpg,apg,spg,bpg,fg_pct,fg3_pct,ft_pct,minutes,tov,player_efficiency
1626158,2025,1610612764,31,7.4,5.7,1.4,0.3,0.7,0.647,0.0,0.833,17.2,0.7,0.5
1626159,2021,1610612763,26,6.8,4.5,1.9,0.6,0.5,0.352,0.185,0.571,19.5,1.4,0.5
1626159,2022,1610612757,48,5.7,4.2,1.8,0.7,0.5,0.428,0.227,0.591,16.1,1.0,0.2
1626159,2023,1610612757,29,6.8,5.0,3.4,1.0,0.4,0.409,0.311,0.714,26.8,1.5,0.5
1626161,2021,1610612742,53,5.3,4.5,0.7,0.4,0.8,0.632,0.091,0.628,17.1,0.5,0.2
1626161,2022,1610612755,20,1.7,2.0,0.5,0.3,0.2,0.457,0.5,0.5,9.1,0.4,0.2
1626162,2021,1610612744,55,15.4,6.0,1.3,1.0,0.8,0.439,0.316,0.695,30.7,1.3,0.4
1626162,2022,1610612766,76,15.0,4.0,1.1,1.0,0.4,0.44,0.345,0.667,26.3,0.9,0.3
1626162,2023,1610612766,48,20.3,5.2,1.1,1.4,0.4,0.431,0.319,0.76,32.2,1.3,0.6
1626162,2024,1610612755,68,15.4,5.0,1.5,1.1,0.7,0.441,0.311,0.75,30.2,1.3,0.3
1626162,2025,1610612755,60,15.1,6.1,1.8,1.5,0.5,0.47,0.293,0.751,34.6,1.3,0.4
1626163,2021,1610612756,47,6.6,4.0,1.7,0.3,0.4,0.471,0.365,0.617,15.2,0.5,0.3
1626163,2022,1610612756,9,10.6,4.6,1.4,0.9,0.8,0.545,0.333,0.9,20.1,0.6,2.0
1626163,2023,1610612745,36,2.5,1.4,0.9,0.2,0.1,0.492,0.394,0.875,6.5,0.3,0.1
1626164,2021,1610612756,67,25.6,4.2,4.3,0.8,0.2,0.484,0.34,0.867,33.9,3.1,0.5
1626164,2022,1610612756,68,26.8,5.0,4.8,1.1,0.4,0.466,0.383,0.868,34.5,2.4,0.5
1626164,2023,1610612756,53,27.8,4.5,5.5,1.0,0.3,0.494,0.351,0.855,34.6,2.7,0.7
1626164,2024,1610612756,68,27.1,4.5,6.9,0.9,0.4,0.492,0.364,0.886,36.0,2.6,0.5
1626164,2025,1610612756,75,25.6,4.1,7.1,0.9,0.2,0.461,0.332,0.894,37.3,2.9,0.5
1626166,2021,1610612756,60,8.4,2.4,3.6,0.6,0.3,0.484,0.44,0.893,18.0,1.0,0.2
1626166,2022,1610612756,58,10.8,3.0,4.9,0.7,0.3,0.409,0.336,0.843,22.0,1.8,0.3
1626166,2023,1610612756,48,10.3,2.2,4.5,0.7,0.2,0.415,0.368,0.766,20.2,1.7,0.3
1626166,2024,1610612755,78,7.4,1.5,2.6,0.5,0.1,0.432,0.39,0.866,16.7,0.8,0.1
1626166,2025,1610612752,72,6.9,1.4,2.8,0.5,0.2,0.401,0.363,0.907,15.1,0.7,0.2
1626167,2021,1610612754,47,12.6,6.5,1.0,0.9,3.4,0.477,0.335,0.782,31.0,1.4,0.5
1626167,2022,1610612754,42,12.9,7.1,1.0,0.7,2.8,0.509,0.333,0.752,29.4,1.3,0.6
1626167,2023,1610612754,62,18.0,7.5,1.4,0.6,2.3,0.548,0.373,0.783,29.4,1.7,0.5
1626167,2024,1610612754,77,17.1,6.9,1.3,0.5,1.9,0.524,0.358,0.773,27.0,1.4,0.3
1626167,2025,1610612754,72,15.6,6.5,1.5,0.8,2.0,0.481,0.396,0.773,30.2,1.7,0.3
1626168,2021,1610612759,23,5.0,3.7,0.6,0.3,0.0,0.478,0.35,0.652,15.6,0.3,0.4
1626168,2022,1610612758,75,10.5,5.1,1.2,0.4,0.4,0.466,0.321,0.802,20.5,1.0,0.2
1626168,2023,1610612758,74,7.6,4.1,0.9,0.4,0.4,0.458,0.363,0.815,16.9,0.9,0.2
1626168,2024,1610612758,58,7.2,4.4,1.2,0.3,0.3,0.445,0.384,0.7,20.0,0.7,0.2
1626168,2025,1610612758,69,6.5,4.6,1.2,0.6,0.3,0.42,0.34,0.7,19.6,0.6,0.2
1626169,2021,1610612761,61,4.4,2.5,1.5,0.9,0.3,0.382,0.328,0.8,16.5,0.9,0.1
1626169,2022,1610612747,48,6.7,3.2,1.7,0.9,0.3,0.466,0.314,0.716,22.8,0.7,0.3
1626169,2023,1610612759,30,5.8,3.2,2.2,0.5,0.2,0.533,0.45,0.667,15.6,1.1,0.4
1626171,2021,1610612749,66,11.4,7.1,1.1,0.8,0.4,0.523,0.471,0.74,20.8,0.8,0.3
1626171,2022,1610612749,72,14.6,9.1,1.2,0.7,0.7,0.479,0.393,0.752,28.2,1.3,0.3
1626171,2023,1610612749,70,14.1,9.6,1.5,0.4,0.2,0.496,0.37,0.768,26.0,1.2,0.4
1626171,2024,1610612749,82,13.8,7.4,1.3,0.8,0.4,0.508,0.407,0.79,24.5,1.1,0.3
1626171,2025,1610612749,49,13.9,8.4,2.1,0.7,0.5,0.466,0.365,0.836,25.4,1.2,0.5
1626172,2021,1610612744,61,4.1,5.3,2.0,0.3,0.4,0.548,0.235,0.646,19.0,0.6,0.2
1626172,2022,1610612744,82,6.0,7.3,2.0,0.6,0.6,0.571,0.0,0.6,21.1,0.8,0.2
1626172,2023,1610612744,82,7.0,9.3,2.5,0.6,0.6,0.63,0.0,0.606,23.9,0.5,0.2
1626172,2024,1610612744,74,4.5,5.7,1.8,0.4,0.4,0.597,0.0,0.675,16.1,0.7,0.2
1626172,2025,1610612744,76,4.5,6.1,1.6,0.6,0.5,0.514,0.4,0.566,15.0,0.5,0.2
1626174,2021,1610612745,41,21.0,9.6,1.7,0.8,1.2,0.514,0.374,0.631,32.3,2.0,0.8
1626174,2022,1610612745,68,17.9,10.1,2.3,0.8,1.0,0.501,0.39,0.623,30.8,1.9,0.4
1626174,2023,1610612742,67,16.6,7.3,1.8,0.4,1.1,0.515,0.376,0.772,25.9,1.8,0.4
1626174,2024,1610612747,50,6.9,5.1,1.0,0.3,0.7,0.466,0.307,0.702,17.4,1.0,0.3
1626178,2021,1610612757,11,2.5,2.4,1.2,0.2,0.4,0.5,0.0,0.563,9.8,0.2,0.6
1626179,2021,1610612766,69,20.4,4.4,4.2,1.3,0.4,0.45,0.389,0.817,34.5,1.9,0.4
1626179,2022,1610612766,73,19.3,4.3,4.5,1.3,0.3,0.444,0.374,0.852,33.7,1.3,0.4
1626179,2023,1610612766,63,21.1,4.1,5.1,1.2,0.3,0.415,0.327,0.809,35.3,2.1,0.5
1626179,2024,1610612748,61,19.8,4.0,5.6,1.0,0.3,0.443,0.363,0.869,33.4,1.7,0.5
1626179,2025,1610612748,64,10.6,3.7,2.6,0.6,0.2,0.391,0.295,0.852,25.9,1.2,0.3
1626181,2021,1610612757,69,18.6,3.1,1.9,1.2,0.3,0.477,0.411,0.871,32.0,1.7,0.3
1626181,2022,1610612746,45,19.0,3.2,2.1,0.9,0.5,0.461,0.419,0.811,32.4,1.5,0.5
1626181,2023,1610612746,60,17.0,2.9,1.8,0.8,0.3,0.479,0.397,0.812,26.1,1.7,0.4
1626181,2024,1610612746,76,13.9,2.6,1.1,0.6,0.3,0.486,0.435,0.831,26.2,0.9,0.2
1626181,2025,1610612746,60,21.8,3.2,2.1,1.2,0.2,0.484,0.418,0.804,32.6,1.8,0.4
1626184,2021,1610612753,41,6.5,2.0,1.8,0.5,0.1,0.388,0.338,0.792,20.4,1.1,0.2
1626188,2021,1610612739,23,3.3,0.7,0.8,0.2,0.0,0.426,0.423,0.875,6.8,0.3,0.2
1626192,2021,1610612749,69,6.8,4.8,1.2,0.7,0.3,0.434,0.371,0.775,22.8,0.5,0.2
1626192,2022,1610612749,65,9.9,4.2,1.3,0.9,0.2,0.458,0.395,0.833,26.0,0.5,0.2
1626192,2023,1610612749,61,7.6,4.6,1.3,0.6,0.2,0.392,0.339,0.659,23.7,0.5,0.2
1626192,2024,1610612749,76,5.6,3.1,2.1,0.5,0.3,0.435,0.345,0.759,22.1,0.6,0.1
1626192,2025,1610612749,41,5.3,2.7,1.7,0.2,0.3,0.469,0.321,0.774,14.7,0.6,0.2
1626195,2021,1610612740,47,7.8,7.1,1.1,0.5,0.5,0.563,0.1,0.667,18.0,0.7,0.3
1626195,2022,1610612740,50,9.1,6.8,1.3,0.4,0.4,0.52,0.333,0.773,16.8,1.0,0.3
1626195,2023,1610612740,38,6.9,4.7,0.9,0.4,0.3,0.527,0.273,0.779,12.0,1.0,0.3
1626196,2021,1610612742,59,12.1,3.3,2.6,1.0,0.4,0.427,0.33,0.917,30.3,1.3,0.3
1626196,2022,1610612759,65,10.2,2.8,1.8,0.9,0.4,0.438,0.415,0.889,24.6,1.0,0.2
1626196,2023,1610612740,65,10.1,2.7,2.7,1.1,0.3,0.431,0.365,0.852,23.5,1.3,0.2
1626196,2024,1610612748,43,9.9,2.8,2.4,0.6,0.3,0.444,0.347,0.944,25.6,0.8,0.4
1626196,2025,1610612748,8,4.0,1.5,1.5,1.0,0.1,0.289,0.273,1.0,18.7,1.0,0.9
1626204,2021,1610612739,35,9.3,6.7,3.1,1.7,0.5,0.471,0.36,0.612,31.2,1.6,0.6
1626204,2022,1610612740,46,7.0,5.4,1.8,0.9,0.4,0.522,0.329,0.702,22.6,0.8,0.3
1626204,2023,1610612740,65,6.8,5.4,1.8,0.9,0.6,0.61,0.333,0.696,21.2,0.6,0.2
1626204,2024,1610612740,61,5.7,5.0,1.9,1.0,0.3,0.573,0.415,0.77,19.9,0.8,0.2
1626204,2025,1610612737,24,8.5,4.3,1.6,0.8,0.5,0.516,0.447,0.692,19.3,0.7,0.6
1626208,2022,1610612754,32,5.6,1.4,1.9,0.4,0.1,0.363,0.3,0.882,17.7,1.0,0.3
1626220,2021,1610612762,71,7.0,6.8,2.5,0.8,0.5,0.444,0.385,0.848,31.6,1.2,0.2
1626220,2022,1610612762,77,7.4,4.8,2.5,1.1,0.4,0.457,0.389,0.804,31.2,1.0,0.2
1626220,2023,1610612751,76,8.8,5.1,3.7,0.9,0.6,0.386,0.389,0.725,31.7,1.5,0.2
1626220,2024,1610612756,79,7.7,4.8,2.8,0.7,0.6,0.397,0.37,0.686,24.7,0.9,0.2
1626220,2025,1610612756,75,9.1,4.7,2.2,0.9,0.5,0.423,0.406,0.731,24.5,0.9,0.2
1626224,2021,1610612739,59,10.4,3.4,2.9,0.9,0.2,0.374,0.306,0.8,25.6,1.4,0.3
1626224,2022,1610612739,66,10.7,2.2,2.0,0.8,0.2,0.432,0.357,0.664,22.1,1.0,0.2
1626224,2023,1610612739,77,8.7,2.3,1.5,0.5,0.1,0.451,0.372,0.694,20.1,0.7,0.2
1626224,2024,1610612759,72,6.8,2.5,1.7,0.5,0.2,0.479,0.389,0.673,17.6,0.7,0.2
1626245,2021,1610612741,18,1.3,1.4,0.5,0.2,0.0,0.538,0.0,0.563,4.6,0.2,0.2
1626246,2021,1610612742,33,4.7,3.9,0.3,0.1,0.2,0.508,0.125,0.816,8.2,0.4,0.3
1626246,2022,1610612742,23,4.3,1.7,0.1,0.0,0.1,0.6,0.25,0.591,5.6,0.7,0.2
1626246,2023,1610612745,31,3.3,1.9,0.3,0.2,0.1,0.683,0.0,0.741,5.5,0.5,0.2
1626246,2024,1610612745,14,3.2,2.3,0.4,0.1,0.1,0.529,0.0,0.643,5.1,0.4,0.4
1626253,2021,1610612749,8,1.8,0.8,0.5,0.3,0.4,0.364,0.5,0.714,7.7,0.0,0.5
1627732,2021,1610612755,58,14.3,7.2,6.9,1.6,0.6,0.557,0.3,0.613,32.4,3.0,0.5
1627732,2023,1610612751,42,6.9,6.3,6.1,1.3,0.6,0.566,0.0,0.439,26.3,2.3,0.4
1627732,2024,1610612751,15,6.1,7.9,5.7,0.8,0.6,0.581,0.0,0.4,23.9,1.8,1.3
1627732,2025,1610612746,51,5.0,4.7,5.6,0.7,0.5,0.52,0.0,0.727,22.0,2.0,0.3
1627734,2021,1610612754,62,20.3,12.0,6.7,1.2,0.5,0.535,0.321,0.732,36.0,3.4,0.6
1627734,2022,1610612758,62,18.9,12.1,5.2,1.0,0.4,0.573,0.312,0.741,34.4,3.1,0.6
1627734,2023,1610612758,79,19.1,12.3,7.3,0.8,0.5,0.615,0.373,0.742,34.6,2.9,0.5
1627734,2024,1610612758,82,19.4,13.7,8.2,0.9,0.6,0.594,0.379,0.704,35.7,3.3,0.5
1627734,2025,1610612758,70,19.1,13.9,6.0,0.7,0.4,0.59,0.417,0.754,34.7,2.9,0.5
1627736,2021,1610612750,37,19.6,4.4,2.4,0.8,0.2,0.44,0.399,0.85,32.8,1.6,0.7
1627736,2022,1610612750,79,12.1,2.9,1.5,0.5,0.2,0.391,0.377,0.817,25.0,0.5,0.2
1627736,2023,1610612747,81,12.7,3.5,1.5,0.8,0.1,0.395,0.357,0.769,25.8,1.1,0.2
1627736,2024,1610612749,79,11.3,3.7,1.4,0.7,0.1,0.443,0.413,0.714,29.6,0.7,0.2
1627736,2025,1610612765,82,16.3,2.6,1.7,0.9,0.1,0.43,0.416,0.679,27.8,1.0,0.3
1627737,2021,1610612744,2,6.5,6.5,1.0,0.0,1.0,0.357,0.2,0.5,13.4,1.0,7.0
1627737,2022,1610612742,34,4.5,3.0,0.5,0.4,0.4,0.463,0.32,0.667,10.2,0.5,0.2
1627739,2021,1610612737,4,1.3,1.5,0.5,0.5,0.5,0.083,0.0,0.75,11.4,0.8,0.9
1627739,2022,1610612757,14,7.6,3.5,5.6,1.6,0.2,0.431,0.091,0.944,24.0,2.3,1.2
1627739,2023,1610612762,22,13.2,4.5,5.6,1.1,0.5,0.537,0.472,0.774,25.8,1.6,1.1
1627739,2024,1610612762,66,5.4,2.9,3.8,1.0,0.4,0.47,0.369,0.688,18.9,1.2,0.2
1627739,2025,1610612746,74,6.4,3.4,2.8,1.7,0.4,0.439,0.335,0.682,24.1,1.0,0.2
1627740,2021,1610612761,2,7.5,6.0,2.5,0.0,0.0,0.357,0.222,0.75,19.2,0.0,8.0
1627741,2021,1610612758,71,16.6,4.7,3.6,0.9,0.4,0.406,0.391,0.846,34.3,1.8,0.3
1627741,2022,1610612754,81,15.6,4.4,2.8,0.9,0.3,0.406,0.366,0.874,30.8,1.9,0.3
1627741,2023,1610612754,80,16.8,5.0,2.8,1.2,0.3,0.458,0.425,0.822,31.0,1.7,0.3
1627741,2024,1610612755,84,12.1,3.2,2.8,0.8,0.5,0.436,0.386,0.881,25.7,1.2,0.2
1627741,2025,1610612744,82,11.1,3.2,1.6,0.8,0.3,0.417,0.37,0.828,22.7,1.1,0.2
1627742,2021,1610612740,61,23.8,4.9,4.9,0.7,0.6,0.466,0.381,0.878,34.3,2.5,0.5
1627742,2022,1610612740,55,22.7,5.8,5.6,0.6,0.5,0.461,0.327,0.826,34.0,2.7,0.6
1627742,2023,1610612740,45,24.7,5.5,5.8,0.7,0.4,0.484,0.39,0.882,34.2,3.3,0.8
1627742,2024,1610612740,64,20.8,5.1,5.7,0.8,0.6,0.492,0.355,0.801,32.9,2.5,0.5
1627742,2025,1610612761,18,22.2,5.6,5.2,0.9,0.6,0.465,0.374,0.855,33.1,3.8,1.7
1627745,2021,1610612758,39,4.7,3.1,0.7,0.3,0.7,0.68,0.2,0.724,14.0,0.7,0.2
1627745,2022,1610612758,56,8.1,4.4,1.2,0.5,0.8,0.658,0.345,0.718,18.2,1.1,0.2
1627745,2023,1610612762,41,3.5,3.0,0.4,0.2,0.5,0.64,0.588,0.759,11.6,0.6,0.2
1627745,2024,1610612739,39,2.7,1.6,0.4,0.2,0.3,0.597,0.214,0.857,6.9,0.3,0.1
1627746,2025,1610612758,4,1.3,0.8,0.3,0.0,0.0,0.5,1.0,0.0,3.0,0.0,0.6
1627747,2021,1610612754,47,20.2,4.6,5.2,1.4,0.6,0.441,0.326,0.811,31.6,2.2,0.6
1627747,2022,1610612739,58,17.0,3.7,4.3,0.9,0.4,0.444,0.32,0.756,30.7,1.9,0.4
1627747,2023,1610612739,74,12.1,3.8,3.9,1.0,0.3,0.431,0.392,0.722,30.2,1.6,0.3
1627747,2024,1610612739,68,14.0,4.1,5.1,1.1,0.5,0.421,0.325,0.766,28.8,1.7,0.3
1627747,2025,1610612737,64,12.1,3.2,3.4,0.9,0.5,0.467,0.373,0.71,24.9,1.2,0.3
1627748,2021,1610612739,8,3.8,2.3,0.5,0.3,0.5,0.556,0.0,0.909,9.6,0.4,0.9
1627749,2021,1610612759,67,15.7,7.1,5.4,1.5,0.1,0.453,0.317,0.791,31.9,1.7,0.4
1627749,2022,1610612759,68,21.1,8.3,9.2,2.0,0.3,0.462,0.327,0.794,34.8,2.6,0.6
1627749,2023,1610612737,74,20.5,5.3,6.1,1.5,0.3,0.464,0.344,0.832,36.4,2.2,0.4
1627749,2024,1610612737,78,22.5,5.3,6.4,1.4,0.3,0.459,0.363,0.794,35.7,2.6,0.4
1627749,2025,1610612740,31,17.5,6.5,7.4,2.0,0.4,0.393,0.299,0.823,32.6,3.4,1.0
1627750,2021,1610612743,48,21.2,4.0,4.8,1.3,0.3,0.477,0.408,0.869,35.5,2.3,0.6
1627750,2023,1610612743,65,20.0,4.0,6.2,1.0,0.2,0.454,0.398,0.833,32.8,2.2,0.4
1627750,2024,1610612743,59,21.2,4.1,6.5,1.0,0.7,0.481,0.425,0.853,31.5,2.1,0.5
1627750,2025,1610612743,67,21.4,3.9,6.0,1.4,0.5,0.474,0.393,0.886,36.1,2.1,0.5
1627751,2021,1610612759,69,8.6,7.9,1.9,0.7,1.8,0.616,0.0,0.508,26.7,1.2,0.3
1627751,2022,1610612759,68,13.5,9.3,2.8,0.7,1.7,0.618,1.0,0.495,29.0,1.6,0.4
1627751,2023,1610612761,72,12.5,9.1,2.7,0.9,1.2,0.629,0.0,0.592,26.5,1.7,0.3
1627751,2024,1610612761,50,11.1,8.6,2.5,0.7,1.5,0.656,0.0,0.551,26.4,1.5,0.5
1627751,2025,1610612761,57,14.5,9.6,2.8,1.2,1.2,0.627,0.333,0.674,29.6,1.9,0.5
1627752,2021,1610612739,41,9.5,3.5,1.9,0.7,0.6,0.401,0.4,0.855,22.1,1.1,0.4
1627752,2022,1610612750,69,7.3,2.5,1.0,0.7,0.3,0.454,0.376,0.756,17.1,0.8,0.2
1627752,2023,1610612750,54,9.1,2.4,1.6,0.5,0.3,0.467,0.381,0.844,22.1,1.3,0.2
1627752,2024,1610612747,78,8.9,2.9,1.5,0.7,0.4,0.442,0.396,0.735,27.0,0.9,0.2
1627752,2025,1610612749,80,8.2,3.6,1.9,1.0,0.2,0.457,0.439,0.813,27.1,1.0,0.2
1627756,2021,1610612741,62,6.5,3.2,1.7,0.5,0.1,0.373,0.331,0.941,16.7,0.7,0.2
1627756,2022,1610612762,24,2.9,1.8,0.5,0.3,0.0,0.379,0.404,0.0,9.2,0.5,0.2
1627759,2021,1610612738,58,24.7,6.0,3.4,1.2,0.6,0.484,0.397,0.764,34.5,2.7,0.6
1627759,2022,1610612738,66,23.6,6.1,3.5,1.1,0.3,0.473,0.358,0.758,33.6,2.7,0.5
1627759,2023,1610612738,67,26.6,6.9,3.5,1.1,0.4,0.491,0.335,0.765,35.9,2.9,0.5
1627759,2024,1610612738,70,23.0,5.5,3.6,1.2,0.5,0.499,0.354,0.703,33.5,2.4,0.4
1627759,2025,1610612738,63,22.2,5.8,4.5,1.2,0.3,0.463,0.324,0.764,34.3,2.6,0.5
1627760,2022,1610612737,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.3,0.3,0.6
1627761,2021,1610612761,51,5.7,2.9,2.1,1.0,0.4,0.513,0.264,0.682,19.1,1.4,0.2
1627761,2022,1610612749,56,5.1,2.9,1.2,0.9,0.4,0.561,0.417,0.6,18.3,0.6,0.2
1627763,2021,1610612754,56,21.2,5.3,5.9,0.9,0.3,0.453,0.388,0.864,34.5,2.1,0.6
1627763,2022,1610612754,36,19.1,5.1,5.9,0.8,0.4,0.448,0.312,0.856,33.5,2.1,0.8
1627763,2023,1610612738,67,14.9,4.2,3.7,0.7,0.3,0.484,0.444,0.87,26.0,1.5,0.3
1627763,2024,1610612757,39,15.7,3.8,5.5,0.7,0.2,0.44,0.412,0.819,28.7,1.5,0.6
1627763,2025,1610612764,24,12.7,3.8,4.1,0.5,0.2,0.433,0.286,0.88,23.5,1.6,0.8
1627767,2022,1610612765,3,3.7,4.0,0.0,0.3,0.0,0.375,0.0,0.833,10.2,0.3,2.6
1627774,2021,1610612750,45,5.1,1.5,0.6,0.6,0.4,0.495,0.295,0.703,13.9,0.6,0.2
1627774,2022,1610612750,34,2.4,1.1,0.3,0.2,0.1,0.411,0.229,0.722,6.8,0.3,0.1
1627775,2021,1610612761,5,1.0,0.6,0.8,0.4,0.0,1.0,0.0,1.0,6.7,0.0,0.6
1627777,2021,1610612762,72,6.9,2.4,0.8,0.3,0.1,0.437,0.425,0.957,16.0,0.7,0.1
1627777,2022,1610612755,76,9.2,2.7,1.3,0.4,0.2,0.437,0.403,0.881,22.8,0.8,0.2
1627777,2023,1610612755,78,8.2,2.4,1.0,0.4,0.2,0.442,0.401,0.867,19.4,0.7,0.1
1627777,2024,1610612739,82,9.4,3.4,1.2,0.4,0.2,0.449,0.376,0.85,22.3,0.9,0.2
1627777,2025,1610612737,79,9.9,3.4,1.4,0.4,0.2,0.461,0.406,0.793,21.5,1.0,0.2
1627780,2021,1610612744,10,2.5,1.1,0.1,0.6,0.1,0.769,0.5,0.75,4.0,0.1,0.4
1627780,2022,1610612744,71,7.1,3.5,0.9,1.4,0.3,0.616,0.358,0.603,17.6,0.6,0.2
1627780,2023,1610612744,22,4.6,3.1,1.4,1.0,0.2,0.594,0.5,0.857,16.7,0.7,0.4
1627780,2024,1610612744,44,5.5,2.6,1.1,0.9,0.4,0.563,0.364,0.609,15.5,0.6,0.2
1627780,2025,1610612744,62,6.5,3.0,1.3,0.8,0.3,0.574,0.326,0.711,15.0,0.6,0.2
1627782,2022,1610612752,3,1.7,0.3,0.3,0.0,0.0,0.25,0.5,0.5,6.4,0.0,0.8
1627783,2021,1610612761,56,21.4,7.2,4.5,1.1,0.7,0.455,0.297,0.827,35.8,2.3,0.6
1627783,2022,1610612761,68,22.8,8.5,5.3,1.3,0.6,0.494,0.344,0.749,37.9,2.7,0.5
1627783,2023,1610612761,71,24.2,7.8,5.8,0.9,0.5,0.48,0.324,0.774,37.4,2.4,0.5
1627783,2024,1610612754,80,21.7,7.1,4.3,0.8,0.3,0.536,0.346,0.732,33.2,1.8,0.4
1627783,2025,1610612754,78,20.2,6.9,3.4,0.9,0.5,0.519,0.389,0.734,32.7,1.4,0.4
1627788,2021,1610612755,55,9.1,2.1,1.5,0.9,0.2,0.401,0.375,0.732,19.3,0.8,0.2
1627788,2022,1610612755,67,7.6,2.6,1.9,0.5,0.1,0.387,0.289,0.81,21.1,0.7,0.2
1627788,2023,1610612755,37,3.8,1.1,0.6,0.3,0.1,0.432,0.391,0.722,9.6,0.6,0.1
1627788,2024,1610612755,35,2.5,0.9,0.7,0.4,0.1,0.395,0.35,0.7,8.6,0.3,0.1
1627789,2021,1610612751,58,6.4,2.2,1.2,0.6,0.1,0.365,0.314,0.814,18.1,0.7,0.2
1627789,2022,1610612737,52,4.4,1.6,0.8,0.3,0.1,0.398,0.361,0.854,13.2,0.4,0.1
1627812,2021,1610612746,10,5.6,1.9,2.2,0.7,0.3,0.351,0.321,0.778,13.7,0.3,1.0
1627814,2021,1610612744,57,6.5,3.2,1.3,0.7,0.1,0.467,0.397,0.909,18.9,0.5,0.2
1627814,2022,1610612744,63,7.4,3.2,1.0,0.6,0.1,0.441,0.337,0.88,19.9,0.6,0.2
1627814,2023,1610612756,74,8.2,3.0,1.3,0.4,0.1,0.442,0.445,0.904,20.4,1.1,0.2
1627814,2025,1610612756,25,3.3,0.8,0.4,0.2,0.0,0.365,0.243,0.952,5.8,0.4,0.2
1627820,2022,1610612740,6,2.8,1.3,0.2,0.5,0.2,0.35,0.25,0.2,12.5,0.3,0.8
1627822,2022,1610612743,13,1.1,1.1,0.2,0.1,0.1,0.333,0.125,0.75,2.9,0.3,0.2
1627823,2021,1610612750,52,7.2,3.9,0.7,0.4,0.1,0.435,0.327,0.619,17.3,0.5,0.2
1627823,2022,1610612762,40,3.3,2.5,0.5,0.4,0.3,0.415,0.348,0.559,11.1,0.4,0.2
1627823,2023,1610612761,42,2.9,2.9,0.6,0.4,0.1,0.421,0.254,0.563,14.6,0.4,0.2
1627824,2025,1610612755,70,11.0,5.6,2.1,0.8,0.3,0.501,0.38,0.725,27.1,1.2,0.3
1627826,2021,1610612746,72,9.0,7.2,1.3,0.3,0.9,0.652,0.25,0.789,22.3,1.1,0.2
1627826,2022,1610612746,76,10.3,8.5,1.6,0.5,1.0,0.626,0.0,0.727,24.4,1.5,0.3
1627826,2023,1610612746,76,10.8,9.9,1.0,0.4,1.3,0.634,0.0,0.697,28.5,1.5,0.3
1627826,2024,1610612746,68,11.7,9.2,1.4,0.3,1.2,0.649,0.0,0.723,26.4,1.2,0.3
1627826,2025,1610612746,80,16.8,12.6,2.7,0.7,1.1,0.628,0.0,0.661,32.8,1.6,0.4
1627827,2021,1610612742,60,9.8,5.4,1.7,0.9,0.4,0.472,0.394,0.756,32.0,0.8,0.3
1627827,2022,1610612742,80,11.0,4.7,1.9,1.1,0.5,0.471,0.395,0.675,33.0,1.0,0.2
1627827,2023,1610612751,66,8.3,4.8,1.5,0.8,0.5,0.391,0.337,0.763,30.4,0.9,0.2
1627827,2024,1610612751,68,8.5,4.7,1.6,0.8,0.6,0.421,0.348,0.717,28.4,0.9,0.2
1627827,2025,1610612747,63,8.7,3.9,1.4,0.9,0.4,0.448,0.411,0.667,28.9,0.9,0.2
1627832,2021,1610612761,52,19.6,4.2,6.3,1.7,0.7,0.389,0.366,0.885,36.5,1.8,0.6
1627832,2022,1610612761,65,20.3,4.4,6.7,1.7,0.5,0.403,0.377,0.874,37.9,2.6,0.5
1627832,2023,1610612761,69,19.3,4.1,7.2,1.8,0.6,0.393,0.342,0.898,36.7,2.0,0.4
1627832,2024,1610612745,73,17.4,3.8,8.1,1.4,0.8,0.416,0.387,0.86,36.8,1.7,0.4
1627832,2025,1610612745,60,14.1,3.7,5.6,1.6,0.4,0.378,0.345,0.81,35.2,1.5,0.4
1627846,2021,1610612756,24,6.7,2.6,0.8,0.4,0.4,0.491,0.419,0.757,14.8,0.8,0.4
1627846,2022,1610612756,14,2.4,1.9,0.5,0.6,0.3,0.343,0.286,0.6,10.4,0.8,0.3
1627853,2021,1610612741,44,3.1,1.5,1.3,0.2,0.0,0.419,0.373,0.65,10.2,0.2,0.1
1627853,2022,1610612752,10,1.6,0.8,0.4,0.1,0.0,0.5,0.444,0.0,7.6,0.3,0.3
1627853,2023,1610612757,20,1.3,0.8,1.2,0.3,0.0,0.243,0.348,0.0,8.6,0.4,0.2
1627853,2024,1610612752,20,0.0,0.4,0.2,0.1,0.0,0.0,0.0,0.0,2.3,0.1,0.0
1627854,2021,1610612749,70,10.0,1.6,0.6,0.3,0.0,0.473,0.452,0.77,19.3,0.6,0.2
1627854,2022,1610612743,75,8.8,1.2,1.0,0.3,0.1,0.429,0.414,0.908,17.1,0.7,0.1
1627854,2023,1610612750,25,3.6,0.6,0.7,0.3,0.1,0.361,0.304,1.0,10.7,0.5,0.2
1627863,2021,1610612745,36,8.8,3.7,1.9,0.6,0.4,0.404,0.346,0.651,25.9,1.0,0.4
1627863,2022,1610612762,42,5.9,2.6,1.0,0.5,0.4,0.404,0.376,0.759,17.3,0.8,0.2
1627863,2023,1610612755,56,4.8,1.7,0.8,0.3,0.2,0.472,0.336,0.75,14.4,0.5,0.1
1627863,2024,1610612755,34,4.2,1.7,0.8,0.4,0.1,0.448,0.3,0.761,15.0,0.6,0.2
